filename,label,label_id,subject,activity,clip,frame
data\nofall_data\Subject1\Activity6_walk_cam2\img_000281.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,281
data\nofall_data\Subject1\Activity6_walk_cam2\img_000282.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,282
data\nofall_data\Subject1\Activity6_walk_cam2\img_000283.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,283
data\nofall_data\Subject1\Activity6_walk_cam2\img_000284.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,284
data\nofall_data\Subject1\Activity6_walk_cam2\img_000285.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,285
data\nofall_data\Subject1\Activity6_walk_cam2\img_000286.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,286
data\nofall_data\Subject1\Activity6_walk_cam2\img_000287.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,287
data\nofall_data\Subject1\Activity6_walk_cam2\img_000288.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,288
data\nofall_data\Subject1\Activity6_walk_cam2\img_000289.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,289
data\nofall_data\Subject1\Activity6_walk_cam2\img_000290.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,290
data\nofall_data\Subject1\Activity6_walk_cam2\img_000291.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,291
data\nofall_data\Subject1\Activity6_walk_cam2\img_000292.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,292
data\nofall_data\Subject1\Activity6_walk_cam2\img_000293.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,293
data\nofall_data\Subject1\Activity6_walk_cam2\img_000294.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,294
data\nofall_data\Subject1\Activity6_walk_cam2\img_000295.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,295
data\nofall_data\Subject1\Activity6_walk_cam2\img_000296.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,296
data\nofall_data\Subject1\Activity6_walk_cam2\img_000297.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,297
data\nofall_data\Subject1\Activity6_walk_cam2\img_000298.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,298
data\nofall_data\Subject1\Activity6_walk_cam2\img_000299.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,299
data\nofall_data\Subject1\Activity6_walk_cam2\img_000300.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,300
data\nofall_data\Subject1\Activity6_walk_cam2\img_000301.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,301
data\nofall_data\Subject1\Activity6_walk_cam2\img_000302.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,302
data\nofall_data\Subject1\Activity6_walk_cam2\img_000303.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,303
data\nofall_data\Subject1\Activity6_walk_cam2\img_000304.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,304
data\nofall_data\Subject1\Activity6_walk_cam2\img_000305.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,305
data\nofall_data\Subject1\Activity6_walk_cam2\img_000306.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,306
data\nofall_data\Subject1\Activity6_walk_cam2\img_000307.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,307
data\nofall_data\Subject1\Activity6_walk_cam2\img_000308.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,308
data\nofall_data\Subject1\Activity6_walk_cam2\img_000309.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,309
data\nofall_data\Subject1\Activity6_walk_cam2\img_000310.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,310
data\nofall_data\Subject1\Activity6_walk_cam2\img_000311.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,311
data\nofall_data\Subject1\Activity6_walk_cam2\img_000312.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,312
data\nofall_data\Subject1\Activity6_walk_cam2\img_000313.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,313
data\nofall_data\Subject1\Activity6_walk_cam2\img_000314.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,314
data\nofall_data\Subject1\Activity6_walk_cam2\img_000315.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,315
data\nofall_data\Subject1\Activity6_walk_cam2\img_000316.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,316
data\nofall_data\Subject1\Activity6_walk_cam2\img_000317.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,317
data\nofall_data\Subject1\Activity6_walk_cam2\img_000318.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,318
data\nofall_data\Subject1\Activity6_walk_cam2\img_000319.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,319
data\nofall_data\Subject1\Activity6_walk_cam2\img_000320.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,320
data\nofall_data\Subject1\Activity6_walk_cam2\img_000321.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,321
data\nofall_data\Subject1\Activity6_walk_cam2\img_000322.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,322
data\nofall_data\Subject1\Activity6_walk_cam2\img_000323.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,323
data\nofall_data\Subject1\Activity6_walk_cam2\img_000324.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,324
data\nofall_data\Subject1\Activity6_walk_cam2\img_000325.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,325
data\nofall_data\Subject1\Activity6_walk_cam2\img_000326.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,326
data\nofall_data\Subject1\Activity6_walk_cam2\img_000327.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,327
data\nofall_data\Subject1\Activity6_walk_cam2\img_000328.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,328
data\nofall_data\Subject1\Activity6_walk_cam2\img_000329.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,329
data\nofall_data\Subject1\Activity6_walk_cam2\img_000330.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,330
data\nofall_data\Subject1\Activity6_walk_cam2\img_000331.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,331
data\nofall_data\Subject1\Activity6_walk_cam2\img_000332.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,332
data\nofall_data\Subject1\Activity6_walk_cam2\img_000333.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,333
data\nofall_data\Subject1\Activity6_walk_cam2\img_000334.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,334
data\nofall_data\Subject1\Activity6_walk_cam2\img_000335.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,335
data\nofall_data\Subject1\Activity6_walk_cam2\img_000336.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,336
data\nofall_data\Subject1\Activity6_walk_cam2\img_000337.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,337
data\nofall_data\Subject1\Activity6_walk_cam2\img_000338.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,338
data\nofall_data\Subject1\Activity6_walk_cam2\img_000339.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,339
data\nofall_data\Subject1\Activity6_walk_cam2\img_000340.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,340
data\nofall_data\Subject1\Activity6_walk_cam2\img_000341.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,341
data\nofall_data\Subject1\Activity6_walk_cam2\img_000342.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,342
data\nofall_data\Subject1\Activity6_walk_cam2\img_000343.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,343
data\nofall_data\Subject1\Activity6_walk_cam2\img_000344.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,344
data\nofall_data\Subject1\Activity6_walk_cam2\img_000345.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,345
data\nofall_data\Subject1\Activity6_walk_cam2\img_000346.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,346
data\nofall_data\Subject1\Activity6_walk_cam2\img_000347.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,347
data\nofall_data\Subject1\Activity6_walk_cam2\img_000348.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,348
data\nofall_data\Subject1\Activity6_walk_cam2\img_000349.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,349
data\nofall_data\Subject1\Activity6_walk_cam2\img_000350.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,350
data\nofall_data\Subject1\Activity6_walk_cam2\img_000351.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,351
data\nofall_data\Subject1\Activity6_walk_cam2\img_000352.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,352
data\nofall_data\Subject1\Activity6_walk_cam2\img_000353.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,353
data\nofall_data\Subject1\Activity6_walk_cam2\img_000354.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,354
data\nofall_data\Subject1\Activity6_walk_cam2\img_000355.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,355
data\nofall_data\Subject1\Activity6_walk_cam2\img_000356.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,356
data\nofall_data\Subject1\Activity6_walk_cam2\img_000357.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,357
data\nofall_data\Subject1\Activity6_walk_cam2\img_000358.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,358
data\nofall_data\Subject1\Activity6_walk_cam2\img_000359.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,359
data\nofall_data\Subject1\Activity6_walk_cam2\img_000360.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,360
data\nofall_data\Subject1\Activity6_walk_cam2\img_000361.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,361
data\nofall_data\Subject1\Activity6_walk_cam2\img_000362.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,362
data\nofall_data\Subject1\Activity6_walk_cam2\img_000363.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,363
data\nofall_data\Subject1\Activity6_walk_cam2\img_000364.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,364
data\nofall_data\Subject1\Activity6_walk_cam2\img_000365.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,365
data\nofall_data\Subject1\Activity6_walk_cam2\img_000366.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,366
data\nofall_data\Subject1\Activity6_walk_cam2\img_000367.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,367
data\nofall_data\Subject1\Activity6_walk_cam2\img_000368.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,368
data\nofall_data\Subject1\Activity6_walk_cam2\img_000369.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,369
data\nofall_data\Subject1\Activity6_walk_cam2\img_000370.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,370
data\nofall_data\Subject1\Activity6_walk_cam2\img_000371.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,371
data\nofall_data\Subject1\Activity6_walk_cam2\img_000372.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,372
data\nofall_data\Subject1\Activity6_walk_cam2\img_000373.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,373
data\nofall_data\Subject1\Activity6_walk_cam2\img_000374.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,374
data\nofall_data\Subject1\Activity6_walk_cam2\img_000375.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,375
data\nofall_data\Subject1\Activity6_walk_cam2\img_000376.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,376
data\nofall_data\Subject1\Activity6_walk_cam2\img_000377.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,377
data\nofall_data\Subject1\Activity6_walk_cam2\img_000378.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,378
data\nofall_data\Subject1\Activity6_walk_cam2\img_000379.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,379
data\nofall_data\Subject1\Activity6_walk_cam2\img_000380.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,380
data\nofall_data\Subject1\Activity6_walk_cam2\img_000381.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,381
data\nofall_data\Subject1\Activity6_walk_cam2\img_000382.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,382
data\nofall_data\Subject1\Activity6_walk_cam2\img_000383.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,383
data\nofall_data\Subject1\Activity6_walk_cam2\img_000384.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,384
data\nofall_data\Subject1\Activity6_walk_cam2\img_000385.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,385
data\nofall_data\Subject1\Activity6_walk_cam2\img_000386.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,386
data\nofall_data\Subject1\Activity6_walk_cam2\img_000387.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,387
data\nofall_data\Subject1\Activity6_walk_cam2\img_000388.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,388
data\nofall_data\Subject1\Activity6_walk_cam2\img_000389.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,389
data\nofall_data\Subject1\Activity6_walk_cam2\img_000390.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,390
data\nofall_data\Subject1\Activity6_walk_cam2\img_000391.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,391
data\nofall_data\Subject1\Activity6_walk_cam2\img_000392.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,392
data\nofall_data\Subject1\Activity6_walk_cam2\img_000393.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,393
data\nofall_data\Subject1\Activity6_walk_cam2\img_000394.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,394
data\nofall_data\Subject1\Activity6_walk_cam2\img_000395.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,395
data\nofall_data\Subject1\Activity6_walk_cam2\img_000396.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,396
data\nofall_data\Subject1\Activity6_walk_cam2\img_000397.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,397
data\nofall_data\Subject1\Activity6_walk_cam2\img_000398.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,398
data\nofall_data\Subject1\Activity6_walk_cam2\img_000399.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,399
data\nofall_data\Subject1\Activity6_walk_cam2\img_000400.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,400
data\nofall_data\Subject1\Activity6_walk_cam2\img_000401.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,401
data\nofall_data\Subject1\Activity6_walk_cam2\img_000402.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,402
data\nofall_data\Subject1\Activity6_walk_cam2\img_000403.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,403
data\nofall_data\Subject1\Activity6_walk_cam2\img_000404.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,404
data\nofall_data\Subject1\Activity6_walk_cam2\img_000405.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,405
data\nofall_data\Subject1\Activity6_walk_cam2\img_000406.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,406
data\nofall_data\Subject1\Activity6_walk_cam2\img_000407.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,407
data\nofall_data\Subject1\Activity6_walk_cam2\img_000408.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,408
data\nofall_data\Subject1\Activity6_walk_cam2\img_000409.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,409
data\nofall_data\Subject1\Activity6_walk_cam2\img_000410.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,410
data\nofall_data\Subject1\Activity6_walk_cam2\img_000411.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,411
data\nofall_data\Subject1\Activity6_walk_cam2\img_000412.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,412
data\nofall_data\Subject1\Activity6_walk_cam2\img_000413.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,413
data\nofall_data\Subject1\Activity6_walk_cam2\img_000414.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,414
data\nofall_data\Subject1\Activity6_walk_cam2\img_000415.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,415
data\nofall_data\Subject1\Activity6_walk_cam2\img_000416.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,416
data\nofall_data\Subject1\Activity6_walk_cam2\img_000417.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,417
data\nofall_data\Subject1\Activity6_walk_cam2\img_000418.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,418
data\nofall_data\Subject1\Activity6_walk_cam2\img_000419.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,419
data\nofall_data\Subject1\Activity6_walk_cam2\img_000420.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,420
data\nofall_data\Subject1\Activity6_walk_cam2\img_000421.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,421
data\nofall_data\Subject1\Activity6_walk_cam2\img_000422.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,422
data\nofall_data\Subject1\Activity6_walk_cam2\img_000423.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,423
data\nofall_data\Subject1\Activity6_walk_cam2\img_000424.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,424
data\nofall_data\Subject1\Activity6_walk_cam2\img_000425.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,425
data\nofall_data\Subject1\Activity6_walk_cam2\img_000426.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,426
data\nofall_data\Subject1\Activity6_walk_cam2\img_000427.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,427
data\nofall_data\Subject1\Activity6_walk_cam2\img_000428.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,428
data\nofall_data\Subject1\Activity6_walk_cam2\img_000429.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,429
data\nofall_data\Subject1\Activity6_walk_cam2\img_000430.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,430
data\nofall_data\Subject1\Activity6_walk_cam2\img_000431.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,431
data\nofall_data\Subject1\Activity6_walk_cam2\img_000432.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,432
data\nofall_data\Subject1\Activity6_walk_cam2\img_000433.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,433
data\nofall_data\Subject1\Activity6_walk_cam2\img_000434.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,434
data\nofall_data\Subject1\Activity6_walk_cam2\img_000435.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,435
data\nofall_data\Subject1\Activity6_walk_cam2\img_000436.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,436
data\nofall_data\Subject1\Activity6_walk_cam2\img_000437.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,437
data\nofall_data\Subject1\Activity6_walk_cam2\img_000438.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,438
data\nofall_data\Subject1\Activity6_walk_cam2\img_000439.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,439
data\nofall_data\Subject1\Activity6_walk_cam2\img_000440.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,440
data\nofall_data\Subject1\Activity6_walk_cam2\img_000441.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,441
data\nofall_data\Subject1\Activity6_walk_cam2\img_000442.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,442
data\nofall_data\Subject1\Activity6_walk_cam2\img_000443.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,443
data\nofall_data\Subject1\Activity6_walk_cam2\img_000444.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,444
data\nofall_data\Subject1\Activity6_walk_cam2\img_000445.png,no_fall,0,Subject1,Activity6_walk_cam2,Activity6_walk_cam2,445
